pv_measurement,time_year,time_month,time_day,time_hour,location_A,location_B,location_C
25.0125,2019,1,31,11,0,1,0
30.1875,2019,1,31,12,0,1,0
18.1125,2019,1,31,13,0,1,0
2.5875,2019,1,31,14,0,1,0
0.0,2019,1,31,15,0,1,0
0.0,2019,1,31,16,0,1,0
0.0,2019,1,31,17,0,1,0
0.0,2019,1,31,18,0,1,0
0.0,2019,1,31,19,0,1,0
0.0,2019,1,31,20,0,1,0
0.0,2019,1,31,21,0,1,0
0.0,2019,1,31,22,0,1,0
0.0,2019,1,31,23,0,1,0
0.0,2019,2,1,0,0,1,0
0.0,2019,2,1,1,0,1,0
0.0,2019,2,1,2,0,1,0
0.0,2019,2,1,3,0,1,0
0.0,2019,2,1,4,0,1,0
0.0,2019,2,1,5,0,1,0
0.0,2019,2,1,6,0,1,0
0.0,2019,2,1,7,0,1,0
6.9,2019,2,1,8,0,1,0
32.775,2019,2,1,9,0,1,0
33.637499999999996,2019,2,1,10,0,1,0
22.425,2019,2,1,11,0,1,0
11.2125,2019,2,1,12,0,1,0
13.8,2019,2,1,13,0,1,0
4.3125,2019,2,1,14,0,1,0
0.0,2019,2,1,15,0,1,0
0.0,2019,2,1,16,0,1,0
0.0,2019,2,1,17,0,1,0
0.0,2019,2,1,18,0,1,0
0.0,2019,2,1,19,0,1,0
0.0,2019,2,1,20,0,1,0
0.0,2019,2,1,21,0,1,0
0.0,2019,2,1,22,0,1,0
0.0,2019,2,1,23,0,1,0
0.0,2019,2,2,0,0,1,0
0.0,2019,2,2,1,0,1,0
0.0,2019,2,2,2,0,1,0
0.0,2019,2,2,3,0,1,0
0.0,2019,2,2,4,0,1,0
0.0,2019,2,2,5,0,1,0
0.0,2019,2,2,6,0,1,0
0.0,2019,2,2,7,0,1,0
1.725,2019,2,2,8,0,1,0
13.8,2019,2,2,9,0,1,0
23.2875,2019,2,2,10,0,1,0
25.0125,2019,2,2,11,0,1,0
15.525,2019,2,2,12,0,1,0
7.7625,2019,2,2,13,0,1,0
2.5875,2019,2,2,14,0,1,0
0.0,2019,2,2,15,0,1,0
0.0,2019,2,2,16,0,1,0
0.0,2019,2,2,17,0,1,0
0.0,2019,2,2,18,0,1,0
0.0,2019,2,2,19,0,1,0
0.0,2019,2,2,20,0,1,0
0.0,2019,2,2,21,0,1,0
0.0,2019,2,2,22,0,1,0
0.0,2019,2,2,23,0,1,0
0.0,2019,2,3,0,0,1,0
0.0,2019,2,3,1,0,1,0
0.0,2019,2,3,2,0,1,0
0.0,2019,2,3,3,0,1,0
0.0,2019,2,3,4,0,1,0
0.0,2019,2,3,5,0,1,0
0.0,2019,2,3,6,0,1,0
0.0,2019,2,3,7,0,1,0
4.3125,2019,2,3,8,0,1,0
19.8375,2019,2,3,9,0,1,0
43.125,2019,2,3,10,0,1,0
42.2625,2019,2,3,11,0,1,0
32.775,2019,2,3,12,0,1,0
17.25,2019,2,3,13,0,1,0
11.2125,2019,2,3,14,0,1,0
0.0,2019,2,3,15,0,1,0
0.0,2019,2,3,16,0,1,0
0.0,2019,2,3,17,0,1,0
0.0,2019,2,3,18,0,1,0
0.0,2019,2,3,19,0,1,0
0.0,2019,2,3,20,0,1,0
0.0,2019,2,3,21,0,1,0
0.0,2019,2,3,22,0,1,0
0.0,2019,2,3,23,0,1,0
0.0,2019,2,4,0,0,1,0
0.0,2019,2,4,1,0,1,0
0.0,2019,2,4,2,0,1,0
0.0,2019,2,4,3,0,1,0
0.0,2019,2,4,4,0,1,0
0.0,2019,2,4,5,0,1,0
0.0,2019,2,4,6,0,1,0
0.0,2019,2,4,7,0,1,0
0.0,2019,2,4,8,0,1,0
9.4875,2019,2,4,9,0,1,0
18.975,2019,2,4,10,0,1,0
5.175,2019,2,4,11,0,1,0
6.9,2019,2,4,12,0,1,0
0.0,2019,2,4,13,0,1,0
0.0,2019,2,4,14,0,1,0
0.0,2019,2,4,15,0,1,0
0.0,2019,2,4,16,0,1,0
0.0,2019,2,4,17,0,1,0
0.0,2019,2,4,18,0,1,0
0.0,2019,2,4,19,0,1,0
0.0,2019,2,4,20,0,1,0
0.0,2019,2,4,21,0,1,0
0.0,2019,2,4,22,0,1,0
0.0,2019,2,4,23,0,1,0
0.0,2019,2,5,0,0,1,0
0.0,2019,2,5,1,0,1,0
0.0,2019,2,5,2,0,1,0
0.0,2019,2,5,3,0,1,0
0.0,2019,2,5,4,0,1,0
0.0,2019,2,5,5,0,1,0
0.0,2019,2,5,6,0,1,0
0.0,2019,2,5,7,0,1,0
0.0,2019,2,5,8,0,1,0
2.5875,2019,2,5,9,0,1,0
1.725,2019,2,5,10,0,1,0
6.0375,2019,2,5,11,0,1,0
17.25,2019,2,5,12,0,1,0
7.7625,2019,2,5,13,0,1,0
0.0,2019,2,5,14,0,1,0
0.0,2019,2,5,15,0,1,0
0.0,2019,2,5,16,0,1,0
0.0,2019,2,5,17,0,1,0
0.0,2019,2,5,18,0,1,0
0.0,2019,2,5,19,0,1,0
0.0,2019,2,5,20,0,1,0
0.0,2019,2,5,21,0,1,0
0.0,2019,2,5,22,0,1,0
0.0,2019,2,5,23,0,1,0
0.0,2019,2,6,0,0,1,0
0.0,2019,2,6,1,0,1,0
0.0,2019,2,6,2,0,1,0
0.0,2019,2,6,3,0,1,0
0.0,2019,2,6,4,0,1,0
0.0,2019,2,6,5,0,1,0
0.0,2019,2,6,6,0,1,0
0.0,2019,2,6,7,0,1,0
4.3125,2019,2,6,8,0,1,0
17.25,2019,2,6,9,0,1,0
22.425,2019,2,6,10,0,1,0
26.7375,2019,2,6,11,0,1,0
18.975,2019,2,6,12,0,1,0
10.35,2019,2,6,13,0,1,0
0.8625,2019,2,6,14,0,1,0
0.0,2019,2,6,15,0,1,0
0.0,2019,2,6,16,0,1,0
0.0,2019,2,6,17,0,1,0
0.0,2019,2,6,18,0,1,0
0.0,2019,2,6,19,0,1,0
0.0,2019,2,6,20,0,1,0
0.0,2019,2,6,21,0,1,0
0.0,2019,2,6,22,0,1,0
0.0,2019,2,6,23,0,1,0
0.0,2019,2,7,0,0,1,0
0.0,2019,2,7,1,0,1,0
0.0,2019,2,7,2,0,1,0
0.0,2019,2,7,3,0,1,0
0.0,2019,2,7,4,0,1,0
0.0,2019,2,7,5,0,1,0
0.0,2019,2,7,6,0,1,0
0.0,2019,2,7,7,0,1,0
0.8625,2019,2,7,8,0,1,0
1.725,2019,2,7,9,0,1,0
9.4875,2019,2,7,10,0,1,0
12.075,2019,2,7,11,0,1,0
1.725,2019,2,7,12,0,1,0
0.8625,2019,2,7,13,0,1,0
0.0,2019,2,7,14,0,1,0
0.0,2019,2,7,15,0,1,0
0.0,2019,2,7,16,0,1,0
0.0,2019,2,7,17,0,1,0
0.0,2019,2,7,18,0,1,0
0.0,2019,2,7,19,0,1,0
0.0,2019,2,7,20,0,1,0
0.0,2019,2,7,21,0,1,0
0.0,2019,2,7,22,0,1,0
0.0,2019,2,7,23,0,1,0
0.0,2019,2,8,0,0,1,0
0.0,2019,2,8,1,0,1,0
0.0,2019,2,8,2,0,1,0
0.0,2019,2,8,3,0,1,0
0.0,2019,2,8,4,0,1,0
0.0,2019,2,8,5,0,1,0
0.0,2019,2,8,6,0,1,0
0.0,2019,2,8,7,0,1,0
5.175,2019,2,8,8,0,1,0
5.175,2019,2,8,9,0,1,0
12.9375,2019,2,8,10,0,1,0
19.8375,2019,2,8,11,0,1,0
17.25,2019,2,8,12,0,1,0
4.3125,2019,2,8,13,0,1,0
0.0,2019,2,8,14,0,1,0
0.0,2019,2,8,15,0,1,0
0.0,2019,2,8,16,0,1,0
0.0,2019,2,8,17,0,1,0
0.0,2019,2,8,18,0,1,0
0.0,2019,2,8,19,0,1,0
0.0,2019,2,8,20,0,1,0
0.0,2019,2,8,21,0,1,0
0.0,2019,2,8,22,0,1,0
0.0,2019,2,8,23,0,1,0
0.0,2019,2,9,0,0,1,0
0.0,2019,2,9,1,0,1,0
0.0,2019,2,9,2,0,1,0
0.0,2019,2,9,3,0,1,0
0.0,2019,2,9,4,0,1,0
0.0,2019,2,9,5,0,1,0
0.0,2019,2,9,6,0,1,0
3.45,2019,2,9,7,0,1,0
3.45,2019,2,9,8,0,1,0
40.5375,2019,2,9,9,0,1,0
58.65,2019,2,9,10,0,1,0
65.55,2019,2,9,11,0,1,0
42.2625,2019,2,9,12,0,1,0
20.7,2019,2,9,13,0,1,0
6.9,2019,2,9,14,0,1,0
4.3125,2019,2,9,15,0,1,0
0.0,2019,2,9,16,0,1,0
0.0,2019,2,9,17,0,1,0
0.0,2019,2,9,18,0,1,0
0.0,2019,2,9,19,0,1,0
0.0,2019,2,9,20,0,1,0
0.0,2019,2,9,21,0,1,0
0.0,2019,2,9,22,0,1,0
0.0,2019,2,9,23,0,1,0
0.0,2019,2,10,0,0,1,0
0.0,2019,2,10,1,0,1,0
0.0,2019,2,10,2,0,1,0
0.0,2019,2,10,3,0,1,0
0.0,2019,2,10,4,0,1,0
0.0,2019,2,10,5,0,1,0
0.0,2019,2,10,6,0,1,0
0.0,2019,2,10,7,0,1,0
0.0,2019,2,10,8,0,1,0
0.0,2019,2,10,9,0,1,0
0.8625,2019,2,10,10,0,1,0
7.7625,2019,2,10,11,0,1,0
15.525,2019,2,10,12,0,1,0
22.425,2019,2,10,13,0,1,0
10.35,2019,2,10,14,0,1,0
0.0,2019,2,10,15,0,1,0
0.0,2019,2,10,16,0,1,0
0.0,2019,2,10,17,0,1,0
0.0,2019,2,10,18,0,1,0
0.0,2019,2,10,19,0,1,0
0.0,2019,2,10,20,0,1,0
0.0,2019,2,10,21,0,1,0
0.0,2019,2,10,22,0,1,0
0.0,2019,2,10,23,0,1,0
0.0,2019,2,11,0,0,1,0
0.0,2019,2,11,1,0,1,0
0.0,2019,2,11,2,0,1,0
0.0,2019,2,11,3,0,1,0
0.0,2019,2,11,4,0,1,0
0.0,2019,2,11,5,0,1,0
0.0,2019,2,11,6,0,1,0
0.0,2019,2,11,7,0,1,0
0.0,2019,2,11,8,0,1,0
0.0,2019,2,11,9,0,1,0
0.0,2019,2,11,10,0,1,0
0.0,2019,2,11,11,0,1,0
0.0,2019,2,11,12,0,1,0
0.0,2019,2,11,13,0,1,0
0.0,2019,2,11,14,0,1,0
0.0,2019,2,11,15,0,1,0
0.0,2019,2,11,16,0,1,0
0.0,2019,2,11,17,0,1,0
0.0,2019,2,11,18,0,1,0
0.0,2019,2,11,19,0,1,0
0.0,2019,2,11,20,0,1,0
0.0,2019,2,11,21,0,1,0
0.0,2019,2,11,22,0,1,0
0.0,2019,2,11,23,0,1,0
0.0,2019,2,12,0,0,1,0
0.0,2019,2,12,1,0,1,0
0.0,2019,2,12,2,0,1,0
0.0,2019,2,12,3,0,1,0
0.0,2019,2,12,4,0,1,0
0.0,2019,2,12,5,0,1,0
0.0,2019,2,12,6,0,1,0
0.0,2019,2,12,7,0,1,0
0.0,2019,2,12,8,0,1,0
0.0,2019,2,12,9,0,1,0
0.0,2019,2,12,10,0,1,0
0.0,2019,2,12,11,0,1,0
0.0,2019,2,12,12,0,1,0
0.0,2019,2,12,13,0,1,0
0.0,2019,2,12,14,0,1,0
0.0,2019,2,12,15,0,1,0
0.0,2019,2,12,16,0,1,0
0.0,2019,2,12,17,0,1,0
0.0,2019,2,12,18,0,1,0
0.0,2019,2,12,19,0,1,0
0.0,2019,2,12,20,0,1,0
0.0,2019,2,12,21,0,1,0
0.0,2019,2,12,22,0,1,0
0.0,2019,2,12,23,0,1,0
0.0,2019,2,13,0,0,1,0
0.0,2019,2,13,1,0,1,0
0.0,2019,2,13,2,0,1,0
0.0,2019,2,13,3,0,1,0
0.0,2019,2,13,4,0,1,0
0.0,2019,2,13,5,0,1,0
0.0,2019,2,13,6,0,1,0
0.0,2019,2,13,7,0,1,0
14.6625,2019,2,13,8,0,1,0
56.925,2019,2,13,9,0,1,0
56.925,2019,2,13,10,0,1,0
71.5875,2019,2,13,11,0,1,0
77.625,2019,2,13,12,0,1,0
53.475,2019,2,13,13,0,1,0
23.2875,2019,2,13,14,0,1,0
0.0,2019,2,13,15,0,1,0
0.0,2019,2,13,16,0,1,0
0.0,2019,2,13,17,0,1,0
0.0,2019,2,13,18,0,1,0
0.0,2019,2,13,19,0,1,0
0.0,2019,2,13,20,0,1,0
0.0,2019,2,13,21,0,1,0
0.0,2019,2,13,22,0,1,0
0.0,2019,2,13,23,0,1,0
0.0,2019,2,14,0,0,1,0
0.0,2019,2,14,1,0,1,0
0.0,2019,2,14,2,0,1,0
0.0,2019,2,14,3,0,1,0
0.0,2019,2,14,4,0,1,0
0.0,2019,2,14,5,0,1,0
0.0,2019,2,14,6,0,1,0
0.0,2019,2,14,7,0,1,0
27.6,2019,2,14,8,0,1,0
39.675,2019,2,14,9,0,1,0
79.35,2019,2,14,10,0,1,0
128.51250000000002,2019,2,14,11,0,1,0
117.3,2019,2,14,12,0,1,0
82.8,2019,2,14,13,0,1,0
39.675,2019,2,14,14,0,1,0
6.0375,2019,2,14,15,0,1,0
0.0,2019,2,14,16,0,1,0
0.0,2019,2,14,17,0,1,0
0.0,2019,2,14,18,0,1,0
0.0,2019,2,14,19,0,1,0
0.0,2019,2,14,20,0,1,0
0.0,2019,2,14,21,0,1,0
0.0,2019,2,14,22,0,1,0
0.0,2019,2,14,23,0,1,0
0.0,2019,2,15,0,0,1,0
0.0,2019,2,15,1,0,1,0
0.0,2019,2,15,2,0,1,0
0.0,2019,2,15,3,0,1,0
0.0,2019,2,15,4,0,1,0
0.0,2019,2,15,5,0,1,0
0.0,2019,2,15,6,0,1,0
0.0,2019,2,15,7,0,1,0
57.7875,2019,2,15,8,0,1,0
165.6,2019,2,15,9,0,1,0
194.0625,2019,2,15,10,0,1,0
211.3125,2019,2,15,11,0,1,0
130.23749999999998,2019,2,15,12,0,1,0
53.475,2019,2,15,13,0,1,0
57.7875,2019,2,15,14,0,1,0
15.525,2019,2,15,15,0,1,0
0.0,2019,2,15,16,0,1,0
0.0,2019,2,15,17,0,1,0
0.0,2019,2,15,18,0,1,0
0.0,2019,2,15,19,0,1,0
0.0,2019,2,15,20,0,1,0
0.0,2019,2,15,21,0,1,0
0.0,2019,2,15,22,0,1,0
0.0,2019,2,15,23,0,1,0
0.0,2019,2,16,0,0,1,0
0.0,2019,2,16,1,0,1,0
0.0,2019,2,16,2,0,1,0
0.0,2019,2,16,3,0,1,0
0.0,2019,2,16,4,0,1,0
0.0,2019,2,16,5,0,1,0
0.0,2019,2,16,6,0,1,0
1.725,2019,2,16,7,0,1,0
12.9375,2019,2,16,8,0,1,0
55.2,2019,2,16,9,0,1,0
66.41250000000001,2019,2,16,10,0,1,0
167.325,2019,2,16,11,0,1,0
159.5625,2019,2,16,12,0,1,0
91.425,2019,2,16,13,0,1,0
61.2375,2019,2,16,14,0,1,0
14.6625,2019,2,16,15,0,1,0
0.0,2019,2,16,16,0,1,0
0.0,2019,2,16,17,0,1,0
0.0,2019,2,16,18,0,1,0
0.0,2019,2,16,19,0,1,0
0.0,2019,2,16,20,0,1,0
0.0,2019,2,16,21,0,1,0
0.0,2019,2,16,22,0,1,0
0.0,2019,2,16,23,0,1,0
0.0,2019,2,17,0,0,1,0
0.0,2019,2,17,1,0,1,0
0.0,2019,2,17,2,0,1,0
0.0,2019,2,17,3,0,1,0
0.0,2019,2,17,4,0,1,0
0.0,2019,2,17,5,0,1,0
0.0,2019,2,17,6,0,1,0
6.9,2019,2,17,7,0,1,0
56.925,2019,2,17,8,0,1,0
107.8125,2019,2,17,9,0,1,0
126.7875,2019,2,17,10,0,1,0
98.325,2019,2,17,11,0,1,0
71.5875,2019,2,17,12,0,1,0
42.2625,2019,2,17,13,0,1,0
19.8375,2019,2,17,14,0,1,0
2.5875,2019,2,17,15,0,1,0
0.0,2019,2,17,16,0,1,0
0.0,2019,2,17,17,0,1,0
0.0,2019,2,17,18,0,1,0
0.0,2019,2,17,19,0,1,0
0.0,2019,2,17,20,0,1,0
0.0,2019,2,17,21,0,1,0
0.0,2019,2,17,22,0,1,0
0.0,2019,2,17,23,0,1,0
0.0,2019,2,18,0,0,1,0
0.0,2019,2,18,1,0,1,0
0.0,2019,2,18,2,0,1,0
0.0,2019,2,18,3,0,1,0
0.0,2019,2,18,4,0,1,0
0.0,2019,2,18,5,0,1,0
0.0,2019,2,18,6,0,1,0
2.5875,2019,2,18,7,0,1,0
49.1625,2019,2,18,8,0,1,0
95.7375,2019,2,18,9,0,1,0
145.7625,2019,2,18,10,0,1,0
207.8625,2019,2,18,11,0,1,0
208.725,2019,2,18,12,0,1,0
120.75,2019,2,18,13,0,1,0
54.3375,2019,2,18,14,0,1,0
14.6625,2019,2,18,15,0,1,0
0.0,2019,2,18,16,0,1,0
0.0,2019,2,18,17,0,1,0
0.0,2019,2,18,18,0,1,0
0.0,2019,2,18,19,0,1,0
0.0,2019,2,18,20,0,1,0
0.0,2019,2,18,21,0,1,0
0.0,2019,2,18,22,0,1,0
0.0,2019,2,18,23,0,1,0
0.0,2019,2,19,0,0,1,0
0.0,2019,2,19,1,0,1,0
0.0,2019,2,19,2,0,1,0
0.0,2019,2,19,3,0,1,0
0.0,2019,2,19,4,0,1,0
0.0,2019,2,19,5,0,1,0
0.0,2019,2,19,6,0,1,0
8.625,2019,2,19,7,0,1,0
106.0875,2019,2,19,8,0,1,0
114.7125,2019,2,19,9,0,1,0
165.6,2019,2,19,10,0,1,0
150.075,2019,2,19,11,0,1,0
86.25,2019,2,19,12,0,1,0
60.375,2019,2,19,13,0,1,0
33.637499999999996,2019,2,19,14,0,1,0
6.0375,2019,2,19,15,0,1,0
0.0,2019,2,19,16,0,1,0
0.0,2019,2,19,17,0,1,0
0.0,2019,2,19,18,0,1,0
0.0,2019,2,19,19,0,1,0
0.0,2019,2,19,20,0,1,0
0.0,2019,2,19,21,0,1,0
0.0,2019,2,19,22,0,1,0
0.0,2019,2,19,23,0,1,0
0.0,2019,2,20,0,0,1,0
0.0,2019,2,20,1,0,1,0
0.0,2019,2,20,2,0,1,0
0.0,2019,2,20,3,0,1,0
0.0,2019,2,20,4,0,1,0
0.0,2019,2,20,5,0,1,0
0.0,2019,2,20,6,0,1,0
0.0,2019,2,20,7,0,1,0
0.8625,2019,2,20,8,0,1,0
6.9,2019,2,20,9,0,1,0
12.9375,2019,2,20,10,0,1,0
40.5375,2019,2,20,11,0,1,0
47.4375,2019,2,20,12,0,1,0
57.7875,2019,2,20,13,0,1,0
38.8125,2019,2,20,14,0,1,0
13.8,2019,2,20,15,0,1,0
0.0,2019,2,20,16,0,1,0
0.0,2019,2,20,17,0,1,0
0.0,2019,2,20,18,0,1,0
0.0,2019,2,20,19,0,1,0
0.0,2019,2,20,20,0,1,0
0.0,2019,2,20,21,0,1,0
0.0,2019,2,20,22,0,1,0
0.0,2019,2,20,23,0,1,0
0.0,2019,2,21,0,0,1,0
0.0,2019,2,21,1,0,1,0
0.0,2019,2,21,2,0,1,0
0.0,2019,2,21,3,0,1,0
0.0,2019,2,21,4,0,1,0
0.0,2019,2,21,5,0,1,0
0.0,2019,2,21,6,0,1,0
1.725,2019,2,21,7,0,1,0
0.8625,2019,2,21,8,0,1,0
0.0,2019,2,21,9,0,1,0
0.0,2019,2,21,10,0,1,0
0.0,2019,2,21,11,0,1,0
0.0,2019,2,21,12,0,1,0
0.0,2019,2,21,13,0,1,0
0.0,2019,2,21,14,0,1,0
0.0,2019,2,21,15,0,1,0
0.0,2019,2,21,16,0,1,0
0.0,2019,2,21,17,0,1,0
0.0,2019,2,21,18,0,1,0
0.0,2019,2,21,19,0,1,0
0.0,2019,2,21,20,0,1,0
0.0,2019,2,21,21,0,1,0
0.0,2019,2,21,22,0,1,0
0.0,2019,2,21,23,0,1,0
0.0,2019,2,22,0,0,1,0
0.0,2019,2,22,1,0,1,0
0.0,2019,2,22,2,0,1,0
0.0,2019,2,22,3,0,1,0
0.0,2019,2,22,4,0,1,0
0.0,2019,2,22,5,0,1,0
0.0,2019,2,22,6,0,1,0
0.0,2019,2,22,7,0,1,0
0.8625,2019,2,22,8,0,1,0
3.45,2019,2,22,9,0,1,0
10.35,2019,2,22,10,0,1,0
26.7375,2019,2,22,11,0,1,0
50.025,2019,2,22,12,0,1,0
65.55,2019,2,22,13,0,1,0
91.425,2019,2,22,14,0,1,0
12.075,2019,2,22,15,0,1,0
0.0,2019,2,22,16,0,1,0
0.0,2019,2,22,17,0,1,0
0.0,2019,2,22,18,0,1,0
0.0,2019,2,22,19,0,1,0
0.0,2019,2,22,20,0,1,0
0.0,2019,2,22,21,0,1,0
0.0,2019,2,22,22,0,1,0
0.0,2019,2,22,23,0,1,0
0.0,2019,2,23,0,0,1,0
0.0,2019,2,23,1,0,1,0
0.0,2019,2,23,2,0,1,0
0.0,2019,2,23,3,0,1,0
0.0,2019,2,23,4,0,1,0
0.0,2019,2,23,5,0,1,0
0.0,2019,2,23,6,0,1,0
7.7625,2019,2,23,7,0,1,0
23.2875,2019,2,23,8,0,1,0
55.2,2019,2,23,9,0,1,0
125.925,2019,2,23,10,0,1,0
196.65,2019,2,23,11,0,1,0
209.5875,2019,2,23,12,0,1,0
150.075,2019,2,23,13,0,1,0
53.475,2019,2,23,14,0,1,0
12.9375,2019,2,23,15,0,1,0
0.0,2019,2,23,16,0,1,0
0.0,2019,2,23,17,0,1,0
0.0,2019,2,23,18,0,1,0
0.0,2019,2,23,19,0,1,0
0.0,2019,2,23,20,0,1,0
0.0,2019,2,23,21,0,1,0
0.0,2019,2,23,22,0,1,0
0.0,2019,2,23,23,0,1,0
0.0,2019,2,24,0,0,1,0
0.0,2019,2,24,1,0,1,0
0.0,2019,2,24,2,0,1,0
0.0,2019,2,24,3,0,1,0
0.0,2019,2,24,4,0,1,0
0.0,2019,2,24,5,0,1,0
0.0,2019,2,24,6,0,1,0
62.1,2019,2,24,7,0,1,0
157.8375,2019,2,24,8,0,1,0
156.975,2019,2,24,9,0,1,0
150.9375,2019,2,24,10,0,1,0
186.3,2019,2,24,11,0,1,0
180.2625,2019,2,24,12,0,1,0
115.575,2019,2,24,13,0,1,0
39.675,2019,2,24,14,0,1,0
21.5625,2019,2,24,15,0,1,0
1.725,2019,2,24,16,0,1,0
0.0,2019,2,24,17,0,1,0
0.0,2019,2,24,18,0,1,0
0.0,2019,2,24,19,0,1,0
0.0,2019,2,24,20,0,1,0
0.0,2019,2,24,21,0,1,0
0.0,2019,2,24,22,0,1,0
0.0,2019,2,24,23,0,1,0
0.0,2019,2,25,0,0,1,0
0.0,2019,2,25,1,0,1,0
0.0,2019,2,25,2,0,1,0
0.0,2019,2,25,3,0,1,0
0.0,2019,2,25,4,0,1,0
0.0,2019,2,25,5,0,1,0
0.0,2019,2,25,6,0,1,0
25.0125,2019,2,25,7,0,1,0
96.6,2019,2,25,8,0,1,0
119.8875,2019,2,25,9,0,1,0
58.65,2019,2,25,10,0,1,0
48.3,2019,2,25,11,0,1,0
182.85,2019,2,25,12,0,1,0
82.8,2019,2,25,13,0,1,0
59.5125,2019,2,25,14,0,1,0
16.3875,2019,2,25,15,0,1,0
0.0,2019,2,25,16,0,1,0
0.0,2019,2,25,17,0,1,0
0.0,2019,2,25,18,0,1,0
0.0,2019,2,25,19,0,1,0
0.0,2019,2,25,20,0,1,0
0.0,2019,2,25,21,0,1,0
0.0,2019,2,25,22,0,1,0
0.0,2019,2,25,23,0,1,0
0.0,2019,2,26,0,0,1,0
0.0,2019,2,26,1,0,1,0
0.0,2019,2,26,2,0,1,0
12.9375,2019,2,26,3,0,1,0
12.9375,2019,2,26,4,0,1,0
12.9375,2019,2,26,5,0,1,0
12.9375,2019,2,26,6,0,1,0
12.9375,2019,2,26,7,0,1,0
165.6,2019,2,26,8,0,1,0
147.4875,2019,2,26,9,0,1,0
69.0,2019,2,26,10,0,1,0
40.5375,2019,2,26,11,0,1,0
46.575,2019,2,26,12,0,1,0
36.225,2019,2,26,13,0,1,0
24.15,2019,2,26,14,0,1,0
17.25,2019,2,26,15,0,1,0
0.0,2019,2,26,16,0,1,0
0.0,2019,2,26,17,0,1,0
0.0,2019,2,26,18,0,1,0
0.0,2019,2,26,19,0,1,0
0.0,2019,2,26,20,0,1,0
0.0,2019,2,26,21,0,1,0
0.0,2019,2,26,22,0,1,0
0.0,2019,2,26,23,0,1,0
0.0,2019,2,27,0,0,1,0
0.0,2019,2,27,1,0,1,0
0.0,2019,2,27,2,0,1,0
0.0,2019,2,27,3,0,1,0
0.0,2019,2,27,4,0,1,0
0.0,2019,2,27,5,0,1,0
0.0,2019,2,27,6,0,1,0
16.3875,2019,2,27,7,0,1,0
55.2,2019,2,27,8,0,1,0
102.6375,2019,2,27,9,0,1,0
127.65,2019,2,27,10,0,1,0
308.775,2019,2,27,11,0,1,0
103.5,2019,2,27,12,0,1,0
89.7,2019,2,27,13,0,1,0
51.75,2019,2,27,14,0,1,0
23.2875,2019,2,27,15,0,1,0
0.0,2019,2,27,16,0,1,0
0.0,2019,2,27,17,0,1,0
0.0,2019,2,27,18,0,1,0
0.0,2019,2,27,19,0,1,0
0.0,2019,2,27,20,0,1,0
0.0,2019,2,27,21,0,1,0
0.0,2019,2,27,22,0,1,0
0.0,2019,2,27,23,0,1,0
0.0,2019,2,28,0,0,1,0
0.0,2019,2,28,1,0,1,0
0.0,2019,2,28,2,0,1,0
0.0,2019,2,28,3,0,1,0
0.0,2019,2,28,4,0,1,0
0.0,2019,2,28,5,0,1,0
0.0,2019,2,28,6,0,1,0
8.625,2019,2,28,7,0,1,0
87.1125,2019,2,28,8,0,1,0
174.225,2019,2,28,9,0,1,0
163.875,2019,2,28,10,0,1,0
158.7,2019,2,28,11,0,1,0
139.725,2019,2,28,12,0,1,0
73.3125,2019,2,28,13,0,1,0
85.3875,2019,2,28,14,0,1,0
12.075,2019,2,28,15,0,1,0
0.0,2019,2,28,16,0,1,0
0.0,2019,2,28,17,0,1,0
0.0,2019,2,28,18,0,1,0
0.0,2019,2,28,19,0,1,0
0.0,2019,2,28,20,0,1,0
0.0,2019,2,28,21,0,1,0
0.0,2019,2,28,22,0,1,0
0.0,2019,2,28,23,0,1,0
0.0,2019,3,1,0,0,1,0
0.0,2019,3,1,1,0,1,0
0.0,2019,3,1,2,0,1,0
0.0,2019,3,1,3,0,1,0
0.0,2019,3,1,4,0,1,0
0.0,2019,3,1,5,0,1,0
0.0,2019,3,1,6,0,1,0
14.6625,2019,3,1,7,0,1,0
78.4875,2019,3,1,8,0,1,0
85.3875,2019,3,1,9,0,1,0
104.3625,2019,3,1,10,0,1,0
255.3,2019,3,1,11,0,1,0
268.2375,2019,3,1,12,0,1,0
170.775,2019,3,1,13,0,1,0
111.2625,2019,3,1,14,0,1,0
38.8125,2019,3,1,15,0,1,0
0.0,2019,3,1,16,0,1,0
0.0,2019,3,1,17,0,1,0
0.0,2019,3,1,18,0,1,0
0.0,2019,3,1,19,0,1,0
0.0,2019,3,1,20,0,1,0
0.0,2019,3,1,21,0,1,0
0.0,2019,3,1,22,0,1,0
0.0,2019,3,1,23,0,1,0
0.0,2019,3,2,0,0,1,0
0.0,2019,3,2,1,0,1,0
0.0,2019,3,2,2,0,1,0
0.0,2019,3,2,3,0,1,0
0.0,2019,3,2,4,0,1,0
0.0,2019,3,2,5,0,1,0
0.0,2019,3,2,6,0,1,0
3.45,2019,3,2,7,0,1,0
24.15,2019,3,2,8,0,1,0
50.025,2019,3,2,9,0,1,0
62.9625,2019,3,2,10,0,1,0
87.1125,2019,3,2,11,0,1,0
87.1125,2019,3,2,12,0,1,0
126.7875,2019,3,2,13,0,1,0
73.3125,2019,3,2,14,0,1,0
33.637499999999996,2019,3,2,15,0,1,0
0.8625,2019,3,2,16,0,1,0
0.0,2019,3,2,17,0,1,0
0.0,2019,3,2,18,0,1,0
